algorithm,function,seed_type,seed,eval_count,best_f
RS,sphere,pilot,2,13800.0,15.465882292452896
RS,sphere,pilot,2,13900.0,15.465882292452896
RS,sphere,pilot,2,14000.0,15.465882292452896
RS,sphere,pilot,2,14100.0,15.465882292452896
RS,sphere,pilot,2,14200.0,15.465882292452896
RS,sphere,pilot,2,14300.0,15.465882292452896
RS,sphere,pilot,2,14400.0,15.465882292452896
RS,sphere,pilot,2,14500.0,15.465882292452896
RS,sphere,pilot,2,14600.0,15.465882292452896
RS,sphere,pilot,2,14700.0,15.465882292452896
RS,sphere,pilot,2,14800.0,15.465882292452896
RS,sphere,pilot,2,14900.0,15.465882292452896
RS,sphere,pilot,2,15000.0,15.465882292452896
RS,sphere,pilot,2,15100.0,15.465882292452896
RS,sphere,pilot,2,15200.0,15.465882292452896
RS,sphere,pilot,2,15300.0,15.465882292452896
RS,sphere,pilot,2,15400.0,15.465882292452896
RS,sphere,pilot,2,15500.0,15.465882292452896
RS,sphere,pilot,2,15600.0,15.465882292452896
RS,sphere,pilot,2,15700.0,15.465882292452896
RS,sphere,pilot,2,15800.0,15.465882292452896
RS,sphere,pilot,2,15900.0,15.465882292452896
RS,sphere,pilot,2,16000.0,15.465882292452896
RS,sphere,pilot,2,16100.0,15.465882292452896
RS,sphere,pilot,2,16200.0,15.465882292452896
RS,sphere,pilot,2,16300.0,15.465882292452896
RS,sphere,pilot,2,16400.0,15.465882292452896
RS,sphere,pilot,2,16500.0,15.465882292452896
RS,sphere,pilot,2,16600.0,15.465882292452896
RS,sphere,pilot,2,16700.0,15.465882292452896
RS,sphere,pilot,2,16800.0,15.465882292452896
RS,sphere,pilot,2,16900.0,15.465882292452896
RS,sphere,pilot,2,17000.0,15.465882292452896
RS,sphere,pilot,2,17100.0,15.465882292452896
RS,sphere,pilot,2,17200.0,15.465882292452896
RS,sphere,pilot,2,17300.0,15.465882292452896
RS,sphere,pilot,2,17400.0,15.465882292452896
RS,sphere,pilot,2,17500.0,15.465882292452896
RS,sphere,pilot,2,17600.0,15.465882292452896
RS,sphere,pilot,2,17700.0,15.465882292452896
RS,sphere,pilot,2,17800.0,15.465882292452896
RS,sphere,pilot,2,17900.0,15.465882292452896
RS,sphere,pilot,2,18000.0,15.465882292452896
RS,sphere,pilot,2,18100.0,15.465882292452896
RS,sphere,pilot,2,18200.0,15.465882292452896
RS,sphere,pilot,2,18300.0,15.465882292452896
RS,sphere,pilot,2,18400.0,15.465882292452896
RS,sphere,pilot,2,18500.0,15.465882292452896
RS,sphere,pilot,2,18600.0,15.465882292452896
RS,sphere,pilot,2,18700.0,15.465882292452896
RS,sphere,pilot,2,18800.0,15.465882292452896
RS,sphere,pilot,2,18900.0,15.465882292452896
RS,sphere,pilot,2,19000.0,15.465882292452896
RS,sphere,pilot,2,19100.0,15.465882292452896
RS,sphere,pilot,2,19200.0,15.465882292452896
RS,sphere,pilot,2,19300.0,15.465882292452896
RS,sphere,pilot,2,19400.0,15.465882292452896
RS,sphere,pilot,2,19500.0,15.465882292452896
RS,sphere,pilot,2,19600.0,15.465882292452896
RS,sphere,pilot,2,19700.0,15.465882292452896
RS,sphere,pilot,2,19800.0,15.465882292452896
RS,sphere,pilot,2,19900.0,15.465882292452896
RS,sphere,pilot,2,20000.0,15.465882292452896
RS,sphere,pilot,3,100.0,36.04491087856859
RS,sphere,pilot,3,200.0,33.426312421847875
RS,sphere,pilot,3,300.0,33.426312421847875
RS,sphere,pilot,3,400.0,33.426312421847875
RS,sphere,pilot,3,500.0,33.426312421847875
RS,sphere,pilot,3,600.0,33.426312421847875
RS,sphere,pilot,3,700.0,30.043229904860127
RS,sphere,pilot,3,800.0,30.043229904860127
RS,sphere,pilot,3,900.0,30.043229904860127
RS,sphere,pilot,3,1000.0,30.043229904860127
RS,sphere,pilot,3,1100.0,13.853221685682847
RS,sphere,pilot,3,1200.0,13.853221685682847
RS,sphere,pilot,3,1300.0,13.853221685682847
RS,sphere,pilot,3,1400.0,13.853221685682847
RS,sphere,pilot,3,1500.0,13.853221685682847
RS,sphere,pilot,3,1600.0,13.853221685682847
RS,sphere,pilot,3,1700.0,13.853221685682847
RS,sphere,pilot,3,1800.0,13.853221685682847
RS,sphere,pilot,3,1900.0,13.853221685682847
RS,sphere,pilot,3,2000.0,13.853221685682847
RS,sphere,pilot,3,2100.0,13.853221685682847
RS,sphere,pilot,3,2200.0,13.853221685682847
RS,sphere,pilot,3,2300.0,13.853221685682847
RS,sphere,pilot,3,2400.0,13.853221685682847
RS,sphere,pilot,3,2500.0,13.853221685682847
RS,sphere,pilot,3,2600.0,13.853221685682847
RS,sphere,pilot,3,2700.0,13.853221685682847
RS,sphere,pilot,3,2800.0,13.853221685682847
RS,sphere,pilot,3,2900.0,13.853221685682847
RS,sphere,pilot,3,3000.0,13.853221685682847
RS,sphere,pilot,3,3100.0,13.853221685682847
RS,sphere,pilot,3,3200.0,13.853221685682847
RS,sphere,pilot,3,3300.0,13.853221685682847
RS,sphere,pilot,3,3400.0,13.853221685682847
RS,sphere,pilot,3,3500.0,13.853221685682847
RS,sphere,pilot,3,3600.0,13.853221685682847
RS,sphere,pilot,3,3700.0,13.853221685682847
RS,sphere,pilot,3,3800.0,13.853221685682847
RS,sphere,pilot,3,3900.0,13.853221685682847
RS,sphere,pilot,3,4000.0,13.853221685682847
RS,sphere,pilot,3,4100.0,13.853221685682847
RS,sphere,pilot,3,4200.0,13.853221685682847
RS,sphere,pilot,3,4300.0,13.853221685682847
RS,sphere,pilot,3,4400.0,13.853221685682847
RS,sphere,pilot,3,4500.0,13.853221685682847
RS,sphere,pilot,3,4600.0,13.853221685682847
RS,sphere,pilot,3,4700.0,13.853221685682847
RS,sphere,pilot,3,4800.0,13.853221685682847
RS,sphere,pilot,3,4900.0,13.853221685682847
RS,sphere,pilot,3,5000.0,13.853221685682847
RS,sphere,pilot,3,5100.0,13.853221685682847
RS,sphere,pilot,3,5200.0,13.853221685682847
RS,sphere,pilot,3,5300.0,13.853221685682847
RS,sphere,pilot,3,5400.0,13.853221685682847
RS,sphere,pilot,3,5500.0,13.853221685682847
RS,sphere,pilot,3,5600.0,13.853221685682847
RS,sphere,pilot,3,5700.0,13.853221685682847
RS,sphere,pilot,3,5800.0,13.853221685682847
RS,sphere,pilot,3,5900.0,13.853221685682847
RS,sphere,pilot,3,6000.0,13.853221685682847
RS,sphere,pilot,3,6100.0,13.853221685682847
RS,sphere,pilot,3,6200.0,13.853221685682847
RS,sphere,pilot,3,6300.0,13.853221685682847
RS,sphere,pilot,3,6400.0,13.853221685682847
RS,sphere,pilot,3,6500.0,13.853221685682847
RS,sphere,pilot,3,6600.0,13.853221685682847
RS,sphere,pilot,3,6700.0,13.853221685682847
RS,sphere,pilot,3,6800.0,13.853221685682847
RS,sphere,pilot,3,6900.0,13.853221685682847
RS,sphere,pilot,3,7000.0,13.853221685682847
RS,sphere,pilot,3,7100.0,13.853221685682847
RS,sphere,pilot,3,7200.0,13.853221685682847
RS,sphere,pilot,3,7300.0,13.853221685682847
RS,sphere,pilot,3,7400.0,13.853221685682847
RS,sphere,pilot,3,7500.0,13.853221685682847
RS,sphere,pilot,3,7600.0,13.853221685682847
RS,sphere,pilot,3,7700.0,13.853221685682847
RS,sphere,pilot,3,7800.0,13.853221685682847
RS,sphere,pilot,3,7900.0,13.853221685682847
RS,sphere,pilot,3,8000.0,13.853221685682847
RS,sphere,pilot,3,8100.0,13.853221685682847
RS,sphere,pilot,3,8200.0,13.853221685682847
RS,sphere,pilot,3,8300.0,13.853221685682847
RS,sphere,pilot,3,8400.0,13.853221685682847
RS,sphere,pilot,3,8500.0,13.853221685682847
RS,sphere,pilot,3,8600.0,13.853221685682847
RS,sphere,pilot,3,8700.0,13.853221685682847
RS,sphere,pilot,3,8800.0,13.853221685682847
RS,sphere,pilot,3,8900.0,13.853221685682847
RS,sphere,pilot,3,9000.0,13.853221685682847
RS,sphere,pilot,3,9100.0,13.853221685682847
RS,sphere,pilot,3,9200.0,13.853221685682847
RS,sphere,pilot,3,9300.0,13.853221685682847
RS,sphere,pilot,3,9400.0,13.853221685682847
RS,sphere,pilot,3,9500.0,13.853221685682847
RS,sphere,pilot,3,9600.0,13.853221685682847
RS,sphere,pilot,3,9700.0,13.853221685682847
RS,sphere,pilot,3,9800.0,13.853221685682847
RS,sphere,pilot,3,9900.0,13.853221685682847
RS,sphere,pilot,3,10000.0,13.853221685682847
RS,sphere,pilot,3,10100.0,13.853221685682847
RS,sphere,pilot,3,10200.0,13.853221685682847
RS,sphere,pilot,3,10300.0,13.853221685682847
RS,sphere,pilot,3,10400.0,13.853221685682847
RS,sphere,pilot,3,10500.0,13.853221685682847
RS,sphere,pilot,3,10600.0,13.853221685682847
RS,sphere,pilot,3,10700.0,13.853221685682847
RS,sphere,pilot,3,10800.0,13.853221685682847
RS,sphere,pilot,3,10900.0,13.853221685682847
RS,sphere,pilot,3,11000.0,13.853221685682847
RS,sphere,pilot,3,11100.0,13.853221685682847
RS,sphere,pilot,3,11200.0,13.853221685682847
RS,sphere,pilot,3,11300.0,13.853221685682847
RS,sphere,pilot,3,11400.0,13.853221685682847
RS,sphere,pilot,3,11500.0,13.853221685682847
RS,sphere,pilot,3,11600.0,13.853221685682847
RS,sphere,pilot,3,11700.0,13.853221685682847
RS,sphere,pilot,3,11800.0,13.853221685682847
RS,sphere,pilot,3,11900.0,13.853221685682847
RS,sphere,pilot,3,12000.0,13.853221685682847
RS,sphere,pilot,3,12100.0,13.853221685682847
RS,sphere,pilot,3,12200.0,13.853221685682847
RS,sphere,pilot,3,12300.0,13.853221685682847
RS,sphere,pilot,3,12400.0,13.853221685682847
RS,sphere,pilot,3,12500.0,13.853221685682847
RS,sphere,pilot,3,12600.0,13.853221685682847
RS,sphere,pilot,3,12700.0,13.853221685682847
RS,sphere,pilot,3,12800.0,13.853221685682847
RS,sphere,pilot,3,12900.0,13.853221685682847
RS,sphere,pilot,3,13000.0,13.853221685682847
RS,sphere,pilot,3,13100.0,13.853221685682847
RS,sphere,pilot,3,13200.0,13.853221685682847
RS,sphere,pilot,3,13300.0,13.853221685682847
RS,sphere,pilot,3,13400.0,13.853221685682847
RS,sphere,pilot,3,13500.0,13.853221685682847
RS,sphere,pilot,3,13600.0,13.853221685682847
RS,sphere,pilot,3,13700.0,13.853221685682847
RS,sphere,pilot,3,13800.0,13.853221685682847
RS,sphere,pilot,3,13900.0,13.853221685682847
RS,sphere,pilot,3,14000.0,13.853221685682847
RS,sphere,pilot,3,14100.0,13.853221685682847
RS,sphere,pilot,3,14200.0,13.853221685682847
RS,sphere,pilot,3,14300.0,13.853221685682847
RS,sphere,pilot,3,14400.0,13.853221685682847
RS,sphere,pilot,3,14500.0,13.853221685682847
RS,sphere,pilot,3,14600.0,13.853221685682847
RS,sphere,pilot,3,14700.0,13.853221685682847
RS,sphere,pilot,3,14800.0,13.853221685682847
RS,sphere,pilot,3,14900.0,13.853221685682847
RS,sphere,pilot,3,15000.0,13.853221685682847
RS,sphere,pilot,3,15100.0,13.853221685682847
RS,sphere,pilot,3,15200.0,13.853221685682847
RS,sphere,pilot,3,15300.0,13.853221685682847
RS,sphere,pilot,3,15400.0,13.853221685682847
RS,sphere,pilot,3,15500.0,13.853221685682847
RS,sphere,pilot,3,15600.0,13.853221685682847
RS,sphere,pilot,3,15700.0,13.853221685682847
RS,sphere,pilot,3,15800.0,13.853221685682847
RS,sphere,pilot,3,15900.0,13.853221685682847
RS,sphere,pilot,3,16000.0,13.853221685682847
RS,sphere,pilot,3,16100.0,13.853221685682847
RS,sphere,pilot,3,16200.0,13.853221685682847
RS,sphere,pilot,3,16300.0,13.853221685682847
RS,sphere,pilot,3,16400.0,13.853221685682847
RS,sphere,pilot,3,16500.0,13.853221685682847
RS,sphere,pilot,3,16600.0,13.853221685682847
RS,sphere,pilot,3,16700.0,13.853221685682847
RS,sphere,pilot,3,16800.0,13.853221685682847
RS,sphere,pilot,3,16900.0,13.853221685682847
RS,sphere,pilot,3,17000.0,13.853221685682847
RS,sphere,pilot,3,17100.0,13.853221685682847
RS,sphere,pilot,3,17200.0,13.853221685682847
RS,sphere,pilot,3,17300.0,13.853221685682847
RS,sphere,pilot,3,17400.0,13.853221685682847
RS,sphere,pilot,3,17500.0,13.853221685682847
RS,sphere,pilot,3,17600.0,13.853221685682847
RS,sphere,pilot,3,17700.0,13.853221685682847
RS,sphere,pilot,3,17800.0,13.853221685682847
RS,sphere,pilot,3,17900.0,13.853221685682847
RS,sphere,pilot,3,18000.0,13.853221685682847
RS,sphere,pilot,3,18100.0,13.853221685682847
RS,sphere,pilot,3,18200.0,13.853221685682847
RS,sphere,pilot,3,18300.0,13.853221685682847
RS,sphere,pilot,3,18400.0,13.853221685682847
RS,sphere,pilot,3,18500.0,13.853221685682847
RS,sphere,pilot,3,18600.0,13.853221685682847
RS,sphere,pilot,3,18700.0,13.853221685682847
RS,sphere,pilot,3,18800.0,13.853221685682847
RS,sphere,pilot,3,18900.0,13.853221685682847
RS,sphere,pilot,3,19000.0,13.853221685682847
RS,sphere,pilot,3,19100.0,13.853221685682847
RS,sphere,pilot,3,19200.0,13.853221685682847
RS,sphere,pilot,3,19300.0,13.853221685682847
RS,sphere,pilot,3,19400.0,13.853221685682847
RS,sphere,pilot,3,19500.0,13.853221685682847
RS,sphere,pilot,3,19600.0,13.853221685682847
RS,sphere,pilot,3,19700.0,13.853221685682847
RS,sphere,pilot,3,19800.0,13.853221685682847
RS,sphere,pilot,3,19900.0,13.853221685682847
RS,sphere,pilot,3,20000.0,13.853221685682847
RS,sphere,pilot,4,100.0,34.619615062710814
RS,sphere,pilot,4,200.0,23.37375915248443
RS,sphere,pilot,4,300.0,23.37375915248443
RS,sphere,pilot,4,400.0,23.37375915248443
RS,sphere,pilot,4,500.0,23.37375915248443
RS,sphere,pilot,4,600.0,23.37375915248443
RS,sphere,pilot,4,700.0,23.37375915248443
RS,sphere,pilot,4,800.0,23.37375915248443
RS,sphere,pilot,4,900.0,23.37375915248443
RS,sphere,pilot,4,1000.0,17.57002796707807
RS,sphere,pilot,4,1100.0,17.57002796707807
RS,sphere,pilot,4,1200.0,17.57002796707807
RS,sphere,pilot,4,1300.0,17.57002796707807
RS,sphere,pilot,4,1400.0,17.57002796707807
RS,sphere,pilot,4,1500.0,17.57002796707807
RS,sphere,pilot,4,1600.0,17.57002796707807
RS,sphere,pilot,4,1700.0,17.57002796707807
RS,sphere,pilot,4,1800.0,17.57002796707807
RS,sphere,pilot,4,1900.0,17.57002796707807
RS,sphere,pilot,4,2000.0,17.57002796707807
RS,sphere,pilot,4,2100.0,17.57002796707807
RS,sphere,pilot,4,2200.0,17.57002796707807
RS,sphere,pilot,4,2300.0,17.57002796707807
RS,sphere,pilot,4,2400.0,17.57002796707807
RS,sphere,pilot,4,2500.0,17.57002796707807
RS,sphere,pilot,4,2600.0,17.57002796707807
RS,sphere,pilot,4,2700.0,17.57002796707807
RS,sphere,pilot,4,2800.0,17.57002796707807
RS,sphere,pilot,4,2900.0,17.57002796707807
RS,sphere,pilot,4,3000.0,17.57002796707807
RS,sphere,pilot,4,3100.0,17.57002796707807
RS,sphere,pilot,4,3200.0,17.57002796707807
RS,sphere,pilot,4,3300.0,17.57002796707807
RS,sphere,pilot,4,3400.0,17.57002796707807
RS,sphere,pilot,4,3500.0,17.57002796707807
RS,sphere,pilot,4,3600.0,17.57002796707807
RS,sphere,pilot,4,3700.0,17.57002796707807
RS,sphere,pilot,4,3800.0,17.57002796707807
RS,sphere,pilot,4,3900.0,17.57002796707807
RS,sphere,pilot,4,4000.0,17.57002796707807
RS,sphere,pilot,4,4100.0,17.57002796707807
RS,sphere,pilot,4,4200.0,17.57002796707807
RS,sphere,pilot,4,4300.0,17.57002796707807
RS,sphere,pilot,4,4400.0,17.57002796707807
RS,sphere,pilot,4,4500.0,17.57002796707807
RS,sphere,pilot,4,4600.0,17.57002796707807
RS,sphere,pilot,4,4700.0,17.57002796707807
RS,sphere,pilot,4,4800.0,17.57002796707807
RS,sphere,pilot,4,4900.0,17.57002796707807
RS,sphere,pilot,4,5000.0,17.57002796707807
RS,sphere,pilot,4,5100.0,17.57002796707807
RS,sphere,pilot,4,5200.0,17.57002796707807
RS,sphere,pilot,4,5300.0,17.57002796707807
RS,sphere,pilot,4,5400.0,17.57002796707807
RS,sphere,pilot,4,5500.0,17.57002796707807
RS,sphere,pilot,4,5600.0,17.57002796707807
RS,sphere,pilot,4,5700.0,17.57002796707807
RS,sphere,pilot,4,5800.0,17.57002796707807
RS,sphere,pilot,4,5900.0,17.57002796707807
RS,sphere,pilot,4,6000.0,17.57002796707807
RS,sphere,pilot,4,6100.0,17.57002796707807
RS,sphere,pilot,4,6200.0,17.57002796707807
RS,sphere,pilot,4,6300.0,17.57002796707807
RS,sphere,pilot,4,6400.0,17.57002796707807
RS,sphere,pilot,4,6500.0,17.57002796707807
RS,sphere,pilot,4,6600.0,17.57002796707807
RS,sphere,pilot,4,6700.0,17.57002796707807
RS,sphere,pilot,4,6800.0,17.57002796707807
RS,sphere,pilot,4,6900.0,17.57002796707807
RS,sphere,pilot,4,7000.0,17.57002796707807
RS,sphere,pilot,4,7100.0,17.57002796707807
RS,sphere,pilot,4,7200.0,17.57002796707807
RS,sphere,pilot,4,7300.0,17.57002796707807
RS,sphere,pilot,4,7400.0,17.57002796707807
RS,sphere,pilot,4,7500.0,17.57002796707807
RS,sphere,pilot,4,7600.0,17.57002796707807
RS,sphere,pilot,4,7700.0,17.57002796707807
RS,sphere,pilot,4,7800.0,17.57002796707807
RS,sphere,pilot,4,7900.0,17.57002796707807
RS,sphere,pilot,4,8000.0,17.57002796707807
RS,sphere,pilot,4,8100.0,17.57002796707807
RS,sphere,pilot,4,8200.0,17.57002796707807
RS,sphere,pilot,4,8300.0,17.57002796707807
RS,sphere,pilot,4,8400.0,17.57002796707807
RS,sphere,pilot,4,8500.0,17.57002796707807
RS,sphere,pilot,4,8600.0,17.57002796707807
RS,sphere,pilot,4,8700.0,17.57002796707807
RS,sphere,pilot,4,8800.0,17.57002796707807
RS,sphere,pilot,4,8900.0,17.57002796707807
RS,sphere,pilot,4,9000.0,17.42357449313927
RS,sphere,pilot,4,9100.0,17.42357449313927
RS,sphere,pilot,4,9200.0,17.42357449313927
RS,sphere,pilot,4,9300.0,17.42357449313927
RS,sphere,pilot,4,9400.0,17.42357449313927
RS,sphere,pilot,4,9500.0,17.42357449313927
RS,sphere,pilot,4,9600.0,17.42357449313927
RS,sphere,pilot,4,9700.0,17.42357449313927
RS,sphere,pilot,4,9800.0,17.42357449313927
RS,sphere,pilot,4,9900.0,17.42357449313927
RS,sphere,pilot,4,10000.0,17.42357449313927
RS,sphere,pilot,4,10100.0,17.42357449313927
RS,sphere,pilot,4,10200.0,17.42357449313927
RS,sphere,pilot,4,10300.0,17.42357449313927
RS,sphere,pilot,4,10400.0,17.42357449313927
RS,sphere,pilot,4,10500.0,17.42357449313927
RS,sphere,pilot,4,10600.0,17.42357449313927
RS,sphere,pilot,4,10700.0,17.42357449313927
RS,sphere,pilot,4,10800.0,17.42357449313927
RS,sphere,pilot,4,10900.0,17.42357449313927
RS,sphere,pilot,4,11000.0,17.42357449313927
RS,sphere,pilot,4,11100.0,17.42357449313927
RS,sphere,pilot,4,11200.0,17.42357449313927
RS,sphere,pilot,4,11300.0,17.42357449313927
RS,sphere,pilot,4,11400.0,17.42357449313927
RS,sphere,pilot,4,11500.0,17.42357449313927
RS,sphere,pilot,4,11600.0,17.42357449313927
RS,sphere,pilot,4,11700.0,17.42357449313927
RS,sphere,pilot,4,11800.0,17.42357449313927
RS,sphere,pilot,4,11900.0,17.42357449313927
RS,sphere,pilot,4,12000.0,17.42357449313927
RS,sphere,pilot,4,12100.0,17.42357449313927
RS,sphere,pilot,4,12200.0,17.42357449313927
RS,sphere,pilot,4,12300.0,17.42357449313927
RS,sphere,pilot,4,12400.0,17.42357449313927
RS,sphere,pilot,4,12500.0,17.42357449313927
RS,sphere,pilot,4,12600.0,17.42357449313927
RS,sphere,pilot,4,12700.0,17.42357449313927
RS,sphere,pilot,4,12800.0,17.42357449313927
RS,sphere,pilot,4,12900.0,17.42357449313927
RS,sphere,pilot,4,13000.0,17.42357449313927
RS,sphere,pilot,4,13100.0,17.42357449313927
RS,sphere,pilot,4,13200.0,17.42357449313927
RS,sphere,pilot,4,13300.0,17.42357449313927
RS,sphere,pilot,4,13400.0,17.42357449313927
RS,sphere,pilot,4,13500.0,17.42357449313927
RS,sphere,pilot,4,13600.0,17.42357449313927
RS,sphere,pilot,4,13700.0,17.42357449313927
RS,sphere,pilot,4,13800.0,17.42357449313927
RS,sphere,pilot,4,13900.0,17.42357449313927
RS,sphere,pilot,4,14000.0,17.42357449313927
RS,sphere,pilot,4,14100.0,17.42357449313927
RS,sphere,pilot,4,14200.0,17.385576507714166
RS,sphere,pilot,4,14300.0,17.385576507714166
RS,sphere,pilot,4,14400.0,17.385576507714166
RS,sphere,pilot,4,14500.0,17.385576507714166
RS,sphere,pilot,4,14600.0,17.385576507714166
RS,sphere,pilot,4,14700.0,17.385576507714166
RS,sphere,pilot,4,14800.0,17.385576507714166
RS,sphere,pilot,4,14900.0,17.385576507714166
RS,sphere,pilot,4,15000.0,17.385576507714166
RS,sphere,pilot,4,15100.0,17.385576507714166
RS,sphere,pilot,4,15200.0,17.385576507714166
RS,sphere,pilot,4,15300.0,17.385576507714166
RS,sphere,pilot,4,15400.0,17.385576507714166
RS,sphere,pilot,4,15500.0,17.385576507714166
RS,sphere,pilot,4,15600.0,17.385576507714166
RS,sphere,pilot,4,15700.0,17.385576507714166
RS,sphere,pilot,4,15800.0,17.385576507714166
RS,sphere,pilot,4,15900.0,17.385576507714166
RS,sphere,pilot,4,16000.0,17.385576507714166
RS,sphere,pilot,4,16100.0,11.765767602776872
RS,sphere,pilot,4,16200.0,11.765767602776872
RS,sphere,pilot,4,16300.0,11.765767602776872
RS,sphere,pilot,4,16400.0,11.765767602776872
RS,sphere,pilot,4,16500.0,11.765767602776872
RS,sphere,pilot,4,16600.0,11.765767602776872
RS,sphere,pilot,4,16700.0,11.765767602776872
RS,sphere,pilot,4,16800.0,11.765767602776872
RS,sphere,pilot,4,16900.0,11.765767602776872
RS,sphere,pilot,4,17000.0,11.765767602776872
RS,sphere,pilot,4,17100.0,11.765767602776872
RS,sphere,pilot,4,17200.0,11.765767602776872
RS,sphere,pilot,4,17300.0,11.765767602776872
RS,sphere,pilot,4,17400.0,11.765767602776872
RS,sphere,pilot,4,17500.0,11.765767602776872
RS,sphere,pilot,4,17600.0,11.765767602776872
RS,sphere,pilot,4,17700.0,11.765767602776872
RS,sphere,pilot,4,17800.0,11.765767602776872
RS,sphere,pilot,4,17900.0,11.765767602776872
RS,sphere,pilot,4,18000.0,11.765767602776872
RS,sphere,pilot,4,18100.0,11.765767602776872
RS,sphere,pilot,4,18200.0,11.765767602776872
RS,sphere,pilot,4,18300.0,11.765767602776872
RS,sphere,pilot,4,18400.0,11.765767602776872
RS,sphere,pilot,4,18500.0,11.765767602776872
RS,sphere,pilot,4,18600.0,11.765767602776872
RS,sphere,pilot,4,18700.0,11.765767602776872
RS,sphere,pilot,4,18800.0,11.765767602776872
RS,sphere,pilot,4,18900.0,11.765767602776872
RS,sphere,pilot,4,19000.0,11.765767602776872
RS,sphere,pilot,4,19100.0,11.765767602776872
RS,sphere,pilot,4,19200.0,11.765767602776872
RS,sphere,pilot,4,19300.0,11.765767602776872
RS,sphere,pilot,4,19400.0,11.765767602776872
RS,sphere,pilot,4,19500.0,9.729372951027859
RS,sphere,pilot,4,19600.0,9.729372951027859
RS,sphere,pilot,4,19700.0,9.729372951027859
RS,sphere,pilot,4,19800.0,9.729372951027859
RS,sphere,pilot,4,19900.0,9.729372951027859
RS,sphere,pilot,4,20000.0,9.729372951027859
RS,sphere,final,100,100.0,27.008567481571813
RS,sphere,final,100,200.0,16.818843743334078
RS,sphere,final,100,300.0,16.818843743334078
RS,sphere,final,100,400.0,16.818843743334078
RS,sphere,final,100,500.0,16.818843743334078
RS,sphere,final,100,600.0,16.818843743334078
RS,sphere,final,100,700.0,16.818843743334078
RS,sphere,final,100,800.0,16.818843743334078
RS,sphere,final,100,900.0,16.818843743334078
RS,sphere,final,100,1000.0,16.818843743334078
RS,sphere,final,100,1100.0,16.818843743334078
RS,sphere,final,100,1200.0,16.818843743334078
RS,sphere,final,100,1300.0,16.818843743334078
RS,sphere,final,100,1400.0,16.818843743334078
RS,sphere,final,100,1500.0,16.818843743334078
RS,sphere,final,100,1600.0,16.818843743334078
RS,sphere,final,100,1700.0,16.818843743334078
RS,sphere,final,100,1800.0,16.818843743334078
RS,sphere,final,100,1900.0,16.818843743334078
